,user_id_fors,user_id_motion_tag,N_KT,ID_Agglo,N_Agglo,ID_Gem,first_activity_date,last_activity_da,days_in_range,active_days_count,days_without_event,days_without_track,operating_system,os_version,handset,home_geometry_from_gps
1704,CH4297,daa1f554-be92-4674-9f96-da9eb0fd2a0a,VD,6153,Monthey,5401,2023-05-02,2023-05-06,5,5,0,0,android,12,samsung SM-G973F,POINT (6.643859492739899 46.808236231123736)
1705,CH4304,e5ade1c9-d457-489f-90e7-082e38824bf3,VD,6153,Monthey,5401,2023-04-25,2023-06-05,42,42,0,2,ios,iOS 16.3.1,"iPhone14,5",POINT (6.656014275226153 46.54186517673995)
1706,CH4316,0fb26d1a-ba3d-40d8-ba29-ced10116039f,GE,6621,Genève,6601,2023-04-25,2023-05-31,37,37,0,0,ios,iOS 16.4.1,"iPhone12,8",POINT (6.095631212308495 46.15737999510794)
1707,CH432,6b842478-cc06-4d87-bd78-0ee962498993,VD,6153,Monthey,5401,2023-05-02,2023-06-04,34,34,0,10,android,13,samsung SM-S901B,POINT (6.626135424490831 46.507805022800916)
1708,CH4336,96b0fa3a-690f-4551-89a1-5cae3330b187,VD,6153,Monthey,5401,2023-04-24,2023-06-05,43,43,0,2,ios,iOS 16.5,"iPhone13,2",POINT (6.915147653200278 46.44286027161848)
1709,CH4340,afd1e334-65ad-45c5-89b1-6f7f26d21fbf,VD,6153,Monthey,5401,2023-04-25,2023-06-05,42,42,0,6,ios,iOS 16.3.1,"iPhone14,4",POINT (6.495512504851815 46.50969431260699)
1710,CH4344,f3fc0de5-07ee-4b3d-a69a-ee887501e786,GE,6621,Genève,6601,2023-04-24,2023-05-30,37,37,0,0,ios,iOS 16.4.1,"iPhone13,4",POINT (6.135124727388553 46.206527837506414)
1711,CH4383,cf455917-5821-4216-aa48-4863dfdc579c,VD,6153,Monthey,5401,2023-04-25,2023-06-05,42,42,0,0,ios,iOS 16.1.1,"iPhone12,5",POINT (6.688634222801846 46.83893376787808)
1712,CH4400,a84250a6-541a-4808-b2d2-d79cf4015220,VD,6153,Monthey,5401,2023-05-03,2023-06-05,34,34,0,0,ios,iOS 16.5,"iPhone14,4",POINT (6.601322207338251 46.58565157035569)
1713,CH4410,54e3d463-0ecf-4310-95e8-51a2de27c6b1,VD,6153,Monthey,5401,2023-04-24,2023-05-05,12,12,0,4,android,13,samsung SM-G996B,POINT (6.486674300700405 46.6008073670461)
1714,CH4420,c976f43b-3732-49bc-92b2-a0370553f5ee,VD,6153,Monthey,5401,2023-05-02,2023-06-05,35,35,0,4,ios,iOS 15.7.6,"iPhone9,3",POINT (6.430966205449247 46.51225851231515)
1715,CH444,1099c795-accb-4b2e-8f86-5c6ce0d05c18,GE,6621,Genève,6601,2023-04-24,2023-06-05,43,43,0,15,ios,iOS 15.2,"iPhone12,1",POINT (6.114134402714122 46.17261799720863)
1716,CH4453,3339106a-9da0-48ea-be38-9121c6de1e0e,VD,6153,Monthey,5401,2023-05-03,2023-05-31,29,29,0,9,android,10,HUAWEI VOG-L29,POINT (6.555456579710883 46.546696789506804)
1717,CH4456,1690ceb5-138b-47ce-8e19-fd2fd5cb044a,VD,6153,Monthey,5401,2023-04-24,2023-05-31,38,38,0,2,android,13,samsung SM-S911B,POINT (6.496790472018162 46.507617972735275)
1718,CH4457,650f4061-1319-41df-806e-0c60441c1631,FR,0,Bulle,2004,2023-04-25,2023-06-05,42,42,0,0,ios,iOS 16.3.1,"iPhone14,2",POINT (7.145147840050271 46.80199365799665)
1719,CH4461,a6858dfd-e958-43db-8eed-c3e93648791e,VD,6153,Monthey,5401,2023-04-24,2023-06-05,43,43,0,12,android,13,samsung SM-S901B,POINT (6.570140747222222 46.52713956388888)
1720,CH4462,4c0c40cf-18fe-423f-80a5-3088e99c98d9,VD,6153,Monthey,5401,2023-04-25,2023-06-03,40,40,0,26,ios,iOS 16.5,"iPhone11,6",POINT (6.766952444539349 46.78222108218433)
1721,CH4469,09d1d5a6-fcc5-485f-9640-d14aafc852d6,VD,6153,Monthey,5401,2023-04-25,2023-06-05,42,42,0,2,ios,iOS 16.5,"iPhone14,2",POINT (6.6371020883098115 46.510313644881954)
1722,CH4478,7af01e9b-bc81-4b7f-ba75-9c8c428a6a79,VD,6153,Monthey,5401,2023-04-25,2023-06-05,42,42,0,8,ios,iOS 16.5,"iPhone13,2",POINT (6.338008137404281 46.53581947543829)
1723,CH4489,60e14eb7-c605-4683-ae06-c5ba9028f1b1,VD,6153,Monthey,5401,2023-04-24,2023-06-05,43,43,0,0,android,13,Google Pixel 5,POINT (6.661649120652765 46.513472235325615)
1724,CH4499,f2e2ecf9-953f-4028-b007-da9c5a3c0d80,VD,6153,Monthey,5401,2023-04-24,2023-05-31,38,38,0,3,android,12,motorola moto g22,POINT (6.858160211378306 46.45217209952249)
1725,CH4520,16a98d9c-743f-4a7a-9bac-369f47fca73e,VD,6153,Monthey,5401,2023-04-25,2023-06-03,40,40,0,18,ios,iOS 16.5,"iPhone13,2",POINT (6.63450059005345 46.51106936469432)
1726,CH4538,ac56acc2-620f-492f-ba99-4fa3064c19b8,VD,6153,Monthey,5401,2023-04-27,2023-06-05,40,40,0,8,ios,iOS 16.5,"iPhone15,3",POINT (7.015731648106035 46.285901796324154)
1727,CH4548,0704c2d4-9847-49fd-b08e-a6debfdfff39,VD,6153,Monthey,5401,2023-04-24,2023-06-03,41,41,0,23,ios,iOS 16.5,"iPhone14,5",POINT (6.37222480644877 46.71120556764574)
1728,CH4550,b5297c49-957f-4068-b406-d855a6d34063,VD,6153,Monthey,5401,2023-05-05,2023-06-05,32,32,0,0,ios,iOS 16.5,"iPhone11,6",POINT (6.64421488854045 46.52109126469286)
1729,CH4589,08157697-bb86-4e21-8357-9423283f5eba,VD,6153,Monthey,5401,2023-04-24,2023-06-05,43,43,0,2,android,11,samsung SM-A405FN,POINT (6.719554193041587 46.85018620916772)
1730,CH4602,af88a72a-bcb4-46d3-9d5d-e74cfb03eee5,VD,6153,Monthey,5401,2023-05-12,2023-06-05,25,25,0,1,android,12,OnePlus AC2003,POINT (6.833010555726816 46.565607100067325)
1731,CH4611,8d7eef23-87ab-4dd6-b4c7-ca37074b5853,VD,6153,Monthey,5401,2023-05-02,2023-06-05,35,35,0,0,ios,iOS 16.5,"iPhone13,2",POINT (6.348012557891262 46.702346277833044)
1732,CH4635,a6501752-5314-4837-8201-6a2ff2db5fe2,VD,6153,Monthey,5401,2023-05-02,2023-06-05,35,35,0,1,ios,iOS 16.3.1,"iPhone15,2",POINT (6.633039927741861 46.54094471479045)
1733,CH4646,8d73100f-2c79-4280-a567-448fa470525a,VD,6153,Monthey,5401,2023-04-24,2023-05-23,30,30,0,4,android,11,HMD Global Nokia 7.2,POINT (6.506097748339568 46.606141546714895)
1734,CH4683,754b8c9c-b816-4bf3-9ca9-e9c8de877a18,GE,6621,Genève,6601,2023-04-24,2023-06-05,43,43,0,4,android,11,samsung SM-A217F,POINT (6.106820584642919 46.19131732080218)
1735,CH4707,efaf1dde-2640-4027-b8ea-f51272a07d2c,VD,6153,Monthey,5401,2023-04-27,2023-06-05,40,40,0,2,android,13,samsung SM-G990B,POINT (6.625606649436051 46.51272468227526)
1736,CH4708,43e2bd15-695a-45df-8aea-7f5569f04110,VD,6153,Monthey,5401,2023-04-24,2023-05-01,8,8,0,0,android,9,HUAWEI ANE-LX1,POINT (6.530515483333334 46.51315395833333)
1737,CH4715,ebb0e2e6-d43b-44e0-9725-b452c7ae5e01,VD,6153,Monthey,5401,2023-04-24,2023-06-02,40,40,0,6,ios,iOS 16.4.1,"iPhone15,2",POINT (6.558632789779278 46.550574061392815)
1738,CH4737,3a02bab1-7546-4f1a-9d54-f3ca445345ce,GE,6621,Genève,6601,2023-04-27,2023-05-12,16,16,0,2,ios,iOS 15.4.1,"iPhone10,4",POINT (6.12399241889774 46.20481282338904)
1739,CH4744,df2c129f-da98-42be-8f0d-4dc8c2efdc1f,FR,0,Bulle,2004,2023-04-25,2023-05-02,8,8,0,1,android,10,HUAWEI CLT-L29,POINT (6.81475838125 46.80851946534091)
1740,CH4751,a81c484e-6d5a-4640-adcc-0a89479423b9,VD,6153,Monthey,5401,2023-04-24,2023-06-04,42,42,0,5,ios,iOS 16.5,"iPhone12,1",POINT (6.476756670134178 46.75256231798735)
1741,CH4753,cb70d41c-30a5-4075-8fc2-f5b33fec8495,VD,6153,Monthey,5401,2023-05-02,2023-06-05,35,35,0,0,ios,iOS 16.3.1,"iPhone14,4",POINT (6.7828528484025155 46.56853342942933)
1742,CH4773,3d3ee7f3-1866-4846-a888-36c1f6352f6d,VD,6153,Monthey,5401,2023-04-24,2023-06-04,42,42,0,1,android,13,Xiaomi M2101K6G,POINT (6.842280774557923 46.46661848029692)
1743,CH4780,a804814b-4572-4eb0-9538-b059e06641d0,VD,6153,Monthey,5401,2023-04-24,2023-06-05,43,43,0,1,ios,iOS 16.5,"iPhone14,3",POINT (6.637926100142898 46.51961485236949)
1744,CH4798,44508072-2eaa-4626-8843-cba0f697410d,VD,6153,Monthey,5401,2023-04-26,2023-06-05,41,41,0,3,ios,iOS 16.5,"iPhone13,3",POINT (7.0516540932108045 46.271468958953626)
1745,CH4803,474c4245-03f3-45f5-b2c5-db97c87b2cbe,GE,6621,Genève,6601,2023-04-25,2023-05-31,37,37,0,1,ios,iOS 16.5,"iPhone12,1",POINT (6.20503225923186 46.254942234401696)
1746,CH4807,1588e134-36e8-4f00-a68a-b26a6a2bc485,VD,6153,Monthey,5401,2023-04-24,2023-05-17,24,24,0,3,ios,iOS 16.4.1,"iPhone15,2",POINT (6.783361491249412 46.50208115348459)
1747,CH4811,b851cd74-9b80-4df0-9629-29b7b5c5dcc6,,99,,99,2023-04-24,2023-05-16,23,23,0,12,android,13,OPPO CPH2207,
1748,CH4814,b9ba7a22-5d76-4933-bd01-26faa3a9e69a,GE,6621,Genève,6601,2023-05-08,2023-06-03,27,27,0,14,ios,iOS 15.6.1,"iPhone13,3",POINT (6.171562541606132 46.19597100986791)
1749,CH4819,0d7b35d1-64e2-42db-876c-b9059555a493,VD,6153,Monthey,5401,2023-04-25,2023-06-05,42,42,0,0,android,12,Xiaomi M2101K6G,POINT (6.767543654549192 46.61009372723014)
1750,CH4834,a23eea55-433b-415b-ac71-8adcfbd12a3a,VD,6153,Monthey,5401,2023-05-07,2023-06-05,30,30,0,0,ios,iOS 16.1.1,"iPhone14,5",POINT (7.013041377378815 46.2446119526583)
1751,CH4845,e7b2bd56-b2c2-41eb-921e-2ccdd84127bc,VD,6153,Monthey,5401,2023-05-02,2023-06-05,35,35,0,3,ios,iOS 15.7.6,"iPhone8,1",POINT (6.931755008232982 46.40347146822429)
1752,CH4853,ac199bd8-a1b7-418b-977b-7814f390b172,VD,6153,Monthey,5401,2023-05-01,2023-05-23,23,23,0,0,ios,iOS 16.4.1,"iPhone12,8",POINT (6.525470497080252 46.52801120392524)
1753,CH4877,51e444b7-f2d4-4806-b283-72a7d1ef1bbf,GE,6621,Genève,6601,2023-04-25,2023-06-05,42,42,0,0,ios,iOS 16.5,"iPhone15,2",POINT (6.122653582290903 46.20349561168166)
1754,CH4878,c21f8d05-7dc7-49dc-8dae-aa7f777556c2,,99,,99,2023-05-03,2023-05-04,2,2,0,0,android,12,OPPO CPH2251,
1755,CH489,2c0cc527-8b45-4ba5-a06a-3071f6da1c2a,ZH,261,Zürich,1,2023-04-25,2023-06-05,42,42,0,22,android,9,HTC HTC U12+,POINT (8.5243705875 47.36439535)
1756,CH4914,da9cf140-5e35-47b3-86a3-5942a45f4424,GE,6621,Genève,6601,2023-05-02,2023-06-05,35,35,0,2,ios,iOS 16.5,"iPhone13,2",POINT (6.116888042808619 46.185076124516634)
1757,CH4915,75417999-4129-438a-a023-6262b767bcad,,99,,99,2023-05-05,2023-05-31,27,27,0,2,ios,iOS 16.3.1,"iPhone14,6",POINT (8.866537834744783 41.64110889511832)
1758,CH4930,022fa9a4-9d81-4e1e-b3e8-e982ad84e476,GE,6621,Genève,6601,2023-04-25,2023-06-05,42,42,0,0,android,13,samsung SM-A325F,POINT (6.116010635724636 46.212625270102656)
1759,CH495,b2c002f0-1873-4e08-ade1-b3686225a610,VD,6153,Monthey,5401,2023-04-25,2023-06-04,41,41,0,21,android,13,samsung SM-A526B,POINT (6.523463601531702 46.76547720956175)
1760,CH4972,6f8e3cea-6de7-49b2-8c0e-a0608bc7d610,VD,6153,Monthey,5401,2023-05-02,2023-06-05,35,35,0,1,android,8.0.0,samsung SM-G935F,POINT (6.530225654088052 46.60515477804056)
1761,CH4974,56d82708-3fa8-4a3d-9573-7f514e822563,VD,6153,Monthey,5401,2023-05-05,2023-06-05,32,32,0,0,ios,iOS 16.5,"iPhone12,1",POINT (6.643819502701486 46.51739544558061)
1762,CH498,4f238f34-6903-4301-b6ba-a98832e602cc,VD,6153,Monthey,5401,2023-05-09,2023-05-25,17,17,0,4,ios,iOS 16.3.1,"iPhone13,2",POINT (6.8148039791618 46.57022471530005)
1763,CH5008,734002e6-86ba-4d24-8805-77b1290df171,GE,6621,Genève,6601,2023-05-11,2023-06-05,26,26,0,3,ios,iOS 16.5,"iPhone14,4",POINT (6.169216468716313 46.20231574391431)
1764,CH5014,e774f617-a34d-4f1a-b9a9-932119014234,GE,6621,Genève,6601,2023-05-04,2023-06-05,33,33,0,1,ios,iOS 16.5,"iPhone13,2",POINT (6.156611053861188 46.19997912957627)
1765,CH5019,cdb30c63-a79f-45ea-8f0d-1cd2a7b9eae7,VD,6153,Monthey,5401,2023-05-01,2023-06-05,36,36,0,20,ios,iOS 16.5,"iPhone13,2",POINT (6.866864816747252 46.45720487005534)
1766,CH5021,bdd3a4cb-c8bb-46d2-b9c3-8a8145ac0670,VD,6153,Monthey,5401,2023-04-24,2023-06-05,43,43,0,5,android,8.0.0,samsung SM-G930F,POINT (6.769551387008707 46.544020476024684)
1767,CH5042,76ef5fae-e565-4650-ba5e-558afd4d9eaf,VD,6153,Monthey,5401,2023-05-03,2023-06-04,33,33,0,2,android,13,samsung SM-G980F,POINT (6.634804399794372 46.52504822767316)
1768,CH5045,5c67b9e9-f526-4852-99ce-7cad1d828dde,VD,6153,Monthey,5401,2023-04-25,2023-05-30,36,36,0,0,ios,iOS 16.5,"iPhone13,1",POINT (6.496898146833251 46.51050304396235)
1769,CH5050,90656b6e-7c12-445e-bd2a-6fe0e0d7be65,VD,6153,Monthey,5401,2023-04-26,2023-06-05,41,41,0,6,android,11,samsung SM-A705FN,POINT (6.607767341838277 46.74354169901013)
1770,CH5057,ea56704d-6dc4-4710-be3b-a6bd03bc3226,FR,0,Bulle,2004,2023-04-24,2023-06-03,41,41,0,1,ios,iOS 16.5,"iPhone14,5",POINT (7.221410666962531 46.87462768598706)
1771,CH5062,d6dbf305-5937-4410-9632-4eaacf1a45d4,VD,6153,Monthey,5401,2023-04-27,2023-06-05,40,40,0,0,ios,iOS 16.5,"iPhone13,2",POINT (6.335435331084085 46.53206751938903)
1772,CH5075,deb97938-a76f-423b-80d5-3286e8357891,VD,6153,Monthey,5401,2023-05-11,2023-06-05,26,26,0,1,ios,iOS 16.5,"iPhone13,1",POINT (6.828925697265649 46.55471261363853)
1773,CH5082,cf2e6f9d-b116-4ada-9389-277c76c151cb,VD,6153,Monthey,5401,2023-04-26,2023-05-30,35,35,0,0,ios,iOS 16.4.1,"iPhone14,2",POINT (6.645722280765713 46.54363220640213)
1774,CH5117,96b2d5fc-119c-4336-8c6c-6ce7eeb8b881,VD,6153,Monthey,5401,2023-05-15,2023-05-19,5,5,0,0,android,13,samsung SM-T575,POINT (6.676977847000001 46.600562100999994)
1775,CH513,2a7b1d8b-2d47-48ab-aba4-6034de7b0d11,GE,6621,Genève,6601,2023-05-14,2023-06-04,22,22,0,9,android,11,samsung SM-T515,POINT (6.160846221881358 46.20436979273708)
1776,CH5149,096e5eb8-e985-4ac7-aa76-673dfecf497e,VD,6153,Monthey,5401,2023-05-03,2023-05-17,15,15,0,0,ios,iOS 16.4.1,"iPhone13,3",POINT (6.618324499485578 46.56346069727606)
1777,CH5160,51566c33-be70-4c56-98ca-217292435fa0,VD,6153,Monthey,5401,2023-04-26,2023-06-04,40,40,0,0,ios,iOS 16.1.1,"iPhone13,2",POINT (6.594291278075858 46.540011615636594)
1778,CH5162,626b6bec-c74d-4ad2-a8cb-0161d3000fde,VD,6153,Monthey,5401,2023-05-02,2023-06-04,34,34,0,9,android,12,motorola motorola edge 20 lite,POINT (6.841415194047619 46.47956927713699)
1779,CH5165,5def444c-9ac9-47b2-8654-7fe6d67b5a64,GE,6621,Genève,6601,2023-04-24,2023-05-24,31,31,0,1,ios,iOS 16.4.1,"iPhone14,5",POINT (6.13473153177652 46.21057045088597)
1780,CH5182,dfdecf1d-b398-4e38-9627-c9657cd6a3ec,VD,6153,Monthey,5401,2023-04-25,2023-05-25,31,31,0,8,ios,iOS 15.5,"iPhone9,3",POINT (6.632542366351488 46.525149717713305)
1781,CH5197,fa2c6fe3-46c2-4436-a7d9-d3f57cc275ea,VD,6153,Monthey,5401,2023-05-22,2023-06-05,15,15,0,0,android,12,Xiaomi 2201117TY,POINT (6.605606610489321 46.54433959308129)
1782,CH5202,a0486cc7-9c71-4857-9765-c6c9e567d929,VD,6153,Monthey,5401,2023-05-15,2023-06-05,22,22,0,3,android,10,samsung SM-G960F,POINT (6.507947572828407 46.613858806071434)
1783,CH5220,81f44b5a-0813-426f-8d8f-4ecf2256f05b,VD,6153,Monthey,5401,2023-04-25,2023-06-05,42,42,0,10,android,12,OnePlus DN2103,POINT (6.989574456067221 46.903546175832275)
1784,CH5239,0a8735b9-3f69-4814-bfd3-6a26cec05cb4,VD,6153,Monthey,5401,2023-04-24,2023-06-05,43,43,0,4,ios,iOS 16.3,"iPhone14,4",POINT (6.639376816392222 46.54873543577317)
1785,CH526,9782242e-0a04-4c4f-adca-c0f902eacc0d,GE,6621,Genève,6601,2023-05-11,2023-06-05,26,26,0,1,ios,iOS 16.5,"iPhone13,2",POINT (6.131188712530843 46.21444179309348)
1786,CH5272,4bfb9a95-8858-4207-ba49-1632c2229869,VD,6153,Monthey,5401,2023-04-26,2023-06-05,41,41,0,7,android,10,HUAWEI VOG-L29,POINT (6.621634477144949 46.613977927212126)
1787,CH5280,78fe4845-02a7-4147-b35a-7b4885f96628,VD,6153,Monthey,5401,2023-05-02,2023-06-05,35,35,0,5,ios,iOS 15.7.1,"iPhone8,1",POINT (6.6320447528288105 46.53374792562546)
1788,CH5325,b7c50734-4b6d-4ae8-b924-ebd9db39138d,GE,6621,Genève,6601,2023-04-25,2023-06-05,42,42,0,3,ios,iOS 15.7.6,"iPhone9,4",POINT (6.198080049079367 46.19404585249943)
1789,CH5329,4157c527-8edf-4307-a303-2b1fcf63c049,,99,,99,2023-04-25,2023-06-05,42,42,0,2,android,11,samsung SM-A105FN,POINT (5.1137021774621205 44.02021061333334)
1790,CH5341,2890aff9-a3e5-459a-9daa-eeb78c4af077,VD,6153,Monthey,5401,2023-04-25,2023-06-05,42,42,0,6,ios,iOS 16.5,"iPhone13,1",POINT (6.55363844814854 46.552810660219905)
1791,CH5374,22817589-bd0c-43c8-a322-dc17208a0fb1,GE,6621,Genève,6601,2023-04-24,2023-06-03,41,41,0,2,ios,iOS 16.5,"iPhone11,2",POINT (6.161291537001004 46.20223494971808)
1792,CH5385,8277412e-4b37-4a36-a24c-52ab4fdda656,GE,6621,Genève,6601,2023-04-25,2023-05-05,11,11,0,0,ios,iOS 16.3.1,"iPhone12,8",POINT (6.123626755529256 46.22528695453342)
1793,CH5389,4c553ba0-cd9b-4d81-ac43-df80d5b45332,GE,6621,Genève,6601,2023-04-25,2023-06-05,42,42,0,5,ios,iOS 16.5,"iPhone15,3",POINT (6.165793015904379 46.193462453189134)
1794,CH5404,c31d16d6-79fc-478b-a56e-dc3464b48f21,GE,6621,Genève,6601,2023-05-02,2023-06-05,35,35,0,4,ios,iOS 16.1.2,"iPhone13,1",POINT (6.087486372758958 46.21766835372753)
1795,CH5430,740a3224-1c9c-4b1a-b6c0-41d4cc37aab2,VD,6153,Monthey,5401,2023-05-02,2023-06-02,32,32,0,1,android,9,samsung SM-A405FN,POINT (6.201338052920754 46.331661721635804)
1796,CH5431,58771e09-d4e2-4865-a07f-b8c442a637ca,GE,6621,Genève,6601,2023-04-24,2023-06-05,43,43,0,2,android,13,Google Pixel 6,POINT (6.129981876932881 46.206519834630896)
1797,CH5433,9e6438ea-1b79-4111-abec-5b1972997b3d,GE,6621,Genève,6601,2023-05-02,2023-06-05,35,35,0,0,android,13,samsung SM-G781B,POINT (6.162478722152477 46.276342060565824)
1798,CH5436,d218c55f-56e8-4677-a59b-12341b0cfde3,GE,6621,Genève,6601,2023-05-02,2023-06-05,35,35,0,2,ios,iOS 15.7.4,"iPhone9,3",POINT (6.14932865263348 46.19469607957743)
1799,CH5468,15787c06-10a8-461d-a6c8-ee186a69c0f9,GE,6621,Genève,6601,2023-04-24,2023-06-05,43,43,0,6,ios,iOS 16.4.1,"iPhone14,7",POINT (6.1645448961293905 46.28564514383359)
1800,CH5487,9c92ae93-5610-40bc-83d0-6eb5ffc1059c,VD,6153,Monthey,5401,2023-04-27,2023-05-18,22,22,0,1,ios,iOS 16.1.1,"iPhone14,5",POINT (6.6642179182146 46.760732017613776)
1801,CH5500,01153ff7-6b0a-4c34-a6a9-5c854366a3fe,GE,6621,Genève,6601,2023-04-24,2023-05-26,33,33,0,3,android,12,samsung SM-G973F,POINT (6.1305867486752135 46.23007775106838)
1802,CH5504,e299ecd2-d17e-4236-8ad0-f85e555631cf,GE,6621,Genève,6601,2023-04-24,2023-06-05,43,43,0,2,ios,iOS 16.5,"iPhone12,8",POINT (6.117886829629256 46.19708309257475)
1803,CH5508,eba65e0d-b3ea-424d-b408-87f06161eec5,NE,6458,Neuchâtel,6402,2023-05-03,2023-05-30,28,28,0,0,ios,iOS 15.7.5,"iPhone8,4",POINT (6.898723141425635 46.98205379807961)
1804,CH5510,390d3c62-9cf4-4272-bd84-ec58063c9b65,GE,6621,Genève,6601,2023-05-03,2023-06-05,34,34,0,3,ios,iOS 16.5,"iPhone14,3",POINT (6.165197934557276 46.27365507672733)
1805,CH5522,844b932e-4e99-417e-9a9b-a2bcb5b20d4f,VD,6153,Monthey,5401,2023-04-25,2023-06-05,42,42,0,0,ios,iOS 16.5,"iPhone10,6",POINT (6.225982793801268 46.60434875411669)
1806,CH5523,3c539bc4-7b61-4b85-8cae-45efbbd75fc8,GE,6621,Genève,6601,2023-04-26,2023-05-31,36,36,0,0,ios,iOS 16.2,"iPhone13,3",POINT (6.166715673996743 46.19092217247623)
1807,CH5524,be5fddb9-ba4d-4e8e-bcd9-023f21755e62,GE,6621,Genève,6601,2023-04-24,2023-04-30,7,7,0,0,ios,iOS 15.7.3,"iPhone9,1",POINT (6.086459271329135 46.20019563291572)
1808,CH5558,acb05238-feb6-4177-8d49-061d409102d6,VD,6153,Monthey,5401,2023-04-25,2023-06-01,38,38,0,7,android,12,OnePlus GM1913,POINT (6.474990182123292 46.49721919451279)
1809,CH5565,2b92f093-0109-48b9-8d72-6ba63fd099a7,GE,6621,Genève,6601,2023-05-15,2023-06-05,22,22,0,6,ios,iOS 16.5,"iPhone11,8",POINT (6.116369229303345 46.21820419015235)
1810,CH5574,d80bfaa2-ac76-4a07-9fa1-1bc1fbf6f86a,GE,6621,Genève,6601,2023-04-24,2023-06-05,43,43,0,0,ios,iOS 16.1.1,"iPhone11,2",POINT (6.130684967705189 46.21360438961646)
1811,CH5611,36b0e610-68c6-46c4-9fbb-4bfadba11971,GE,6621,Genève,6601,2023-04-26,2023-06-05,41,41,0,13,android,12,samsung SM-G973F,POINT (6.0205774158282575 46.17313693828927)
1812,CH5636,1b930e30-a879-4836-8368-f194cbf88bad,GE,6621,Genève,6601,2023-05-03,2023-05-06,4,4,0,0,ios,iOS 16.4.1,"iPhone13,2",POINT (6.104452991870345 46.193297193512876)
1813,CH5661,3e8a7b5d-6950-43ef-a349-67949fc6ca65,GE,6621,Genève,6601,2023-04-25,2023-06-01,38,38,0,4,android,13,samsung SM-S908B,POINT (6.04339926841719 46.19027233234357)
1814,CH5675,155a122d-8bca-4ab3-a90e-23397baa4231,GE,6621,Genève,6601,2023-04-25,2023-05-31,37,37,0,0,android,12,samsung SM-N950F,POINT (6.123219133770914 46.16339846083334)
1815,CH568,f00c31bc-de24-4de0-a8ab-355413c154ae,VD,6153,Monthey,5401,2023-05-13,2023-06-05,24,24,0,8,ios,iOS 16.5,"iPhone15,3",POINT (6.612169739621759 46.52680372204708)
1816,CH5686,3439c755-dac4-4676-8225-12c557fc469f,GE,6621,Genève,6601,2023-04-24,2023-05-11,18,18,0,0,android,12,samsung SM-G973F,POINT (6.182906388008758 46.17138735250662)
1817,CH5701,1aaff911-9fbb-407c-b9d6-7708886db5ee,VD,6153,Monthey,5401,2023-04-26,2023-06-05,41,41,0,0,ios,iOS 16.5,"iPhone14,7",POINT (6.633249909813079 46.54001900230771)
1818,CH5716,7a6b1b43-80c4-4feb-9958-8423e4a27688,VD,6153,Monthey,5401,2023-05-02,2023-05-11,10,10,0,1,ios,iOS 16.4.1,"iPhone11,6",POINT (6.179206634588195 46.33667653502029)
1819,CH5720,23a18cfa-ac6e-4466-b3c3-940dba1c520e,GE,6621,Genève,6601,2023-05-04,2023-06-03,31,31,0,1,ios,iOS 16.5,"iPhone11,8",POINT (6.174653949843215 46.16944385769965)
1820,CH5721,4920e3de-a28a-4411-95dc-96f70c1fbb49,GE,6621,Genève,6601,2023-04-24,2023-06-05,43,43,0,0,ios,iOS 16.5,"iPhone14,7",POINT (6.1910888604004874 46.197036089706145)
1821,CH5729,9b3ef813-ce66-43e2-9abf-72088a9a2072,VD,6153,Monthey,5401,2023-04-25,2023-05-30,36,36,0,1,ios,iOS 16.4.1,"iPhone14,5",POINT (6.192985515104423 46.33615278806182)
1822,CH5739,af521ae6-953d-4853-8064-086ab1b1dd35,VD,6153,Monthey,5401,2023-05-02,2023-06-05,35,35,0,1,ios,iOS 16.5,"iPhone15,2",POINT (6.542016815313834 46.51247809596003)
1823,CH5768,00b73a40-0cb7-49ff-99e6-3c245c4d02a5,GE,6621,Genève,6601,2023-04-26,2023-05-26,31,31,0,0,ios,iOS 16.5,"iPhone13,3",POINT (6.144347250408367 46.19216789700064)
1824,CH5769,cdbd55d9-727b-4f99-b19a-cf40bab5f58e,GE,6621,Genève,6601,2023-04-24,2023-06-05,43,43,0,0,android,10,samsung SM-G960F,POINT (6.162568960408951 46.197499497476855)
1825,CH5780,b9b8c004-096b-481f-b666-b86cdd2960ce,GE,6621,Genève,6601,2023-04-24,2023-06-05,43,43,0,4,ios,iOS 16.5,"iPhone13,3",POINT (6.162189100452203 46.192233558658394)
1826,CH5809,8cb441e6-0913-4076-bc5e-e12d7cf6075e,GE,6621,Genève,6601,2023-05-03,2023-06-05,34,34,0,1,ios,iOS 16.5,"iPhone14,3",POINT (6.142649077053052 46.19702349956787)
1827,CH5882,29217bdc-63bd-4e05-837d-214e8bc91939,GE,6621,Genève,6601,2023-04-24,2023-06-05,43,43,0,18,ios,iOS 16.1.1,"iPhone14,5",POINT (6.138220625036349 46.195708175676415)
1828,CH5888,00ffb15b-98db-4d12-938d-0369830a2715,GE,6621,Genève,6601,2023-04-25,2023-06-05,42,42,0,0,ios,iOS 16.3.1,"iPhone14,5",POINT (6.124699975514647 46.19446725364648)
1829,CH5891,7fdb56da-6dbf-4667-bcf0-d8b51d0f1986,GE,6621,Genève,6601,2023-04-24,2023-05-07,14,14,0,0,ios,iOS 16.1,"iPhone14,2",POINT (6.123576706684233 46.18987384771938)
